OMP: Warning #181: OMP_PROC_BIND: ignored because KMP_AFFINITY has been defined
OMP: Warning #181: OMP_PLACES: ignored because KMP_AFFINITY has been defined
TYPE=unsigned int
ENABLE_READ=1
ENABLE_WRITE=1
ENABLE_READWRITE=1
SHUFFLE_THREADS=0
REVERSE_THREADS=0
SHUFFLE_TRANSACTIONS=0
REVERSE_TRANSACTIONS=0
SHUFFLE_ACCESSES=0
REVERSE_ACCESSES=0
TEST_RANDOMICITY=0
Running with MNTh=32 and MNTr=1024 and MAL=262144
mquanta[B], num_threads, num_thransactions, length, memsize[B], read_max_time[s], read_avg_time[s], read_var_time, write_max_time[s], write_avg_time[s], write_var_time, readwrite_max_time[s], readwrite_avg_time[s], readwrite_var_time, read_max_bw[B/s], read_avg_bw[B/s], write_max_bw[B/s], write_avg_bw[B/s], readwrite_max_bw[B/s], readwrite_avg_bw[B/s], 
4 32 1 1 128 4.08e-07 2.49687e-07 6.2904e-15 1.82e-07 1.34313e-07 5.0459e-16 3.56e-07 1.61813e-07 4.90296e-15 3.13725e+08 5.12641e+08 7.03297e+08 9.53001e+08 3.59551e+08 7.91039e+08
4 32 1 2 256 1.79e-07 1.20438e-07 1.18162e-15 2.24e-07 1.08656e-07 1.16691e-15 4.34e-07 1.84438e-07 5.38825e-15 1.43017e+09 2.12558e+09 1.14286e+09 2.35605e+09 5.89862e+08 1.388e+09
4 32 1 4 512 1.44e-07 9.04063e-08 4.76991e-16 1.14e-07 8.425e-08 1.86063e-16 3.38e-07 1.68063e-07 3.82506e-15 3.55556e+09 5.66333e+09 4.49123e+09 6.07715e+09 1.51479e+09 3.04649e+09
4 32 1 8 1024 1.55e-07 1.06313e-07 8.17902e-16 1.2e-07 9.85e-08 2.09937e-16 3.33e-07 1.81156e-07 3.10432e-15 6.60645e+09 9.63198e+09 8.53333e+09 1.03959e+10 3.07508e+09 5.65258e+09
4 32 1 16 2048 2.65e-07 1.75938e-07 1.32081e-15 2.47e-07 1.55938e-07 7.70809e-16 3.19e-07 1.8625e-07 1.63494e-15 7.7283e+09 1.16405e+10 8.2915e+09 1.31335e+10 6.42006e+09 1.0996e+10
4 32 1 32 4096 2.8e-07 1.74937e-07 1.32268e-15 2.5e-07 1.70469e-07 7.52249e-16 3.7e-07 2.57312e-07 1.57234e-15 1.46286e+10 2.34141e+10 1.6384e+10 2.40279e+10 1.10703e+10 1.59184e+10
4 32 1 64 8192 3.62e-07 2.19875e-07 2.99061e-15 3.49e-07 2.37844e-07 2.10813e-15 5.25e-07 3.78156e-07 3.19738e-15 2.26298e+10 3.72575e+10 2.34728e+10 3.44428e+10 1.56038e+10 2.1663e+10
4 32 1 128 16384 3.96e-07 2.89031e-07 1.97316e-15 4.2e-07 3.45375e-07 4.71422e-16 9.05e-07 6.68563e-07 8.69462e-15 4.13737e+10 5.66859e+10 3.90095e+10 4.74383e+10 1.81039e+10 2.45063e+10
4 32 1 256 32768 5.24e-07 4.52313e-07 7.00152e-16 7.13e-07 6.1475e-07 1.07131e-15 1.295e-06 1.14463e-06 1.61961e-15 6.25344e+10 7.24455e+10 4.59579e+10 5.3303e+10 2.53035e+10 2.86277e+10
4 32 1 512 65536 8.73e-07 8.12031e-07 6.9928e-16 1.208e-06 1.11556e-06 6.45121e-16 2.22e-06 2.15072e-06 1.05258e-15 7.50699e+10 8.07063e+10 5.42517e+10 5.8747e+10 2.95207e+10 3.04717e+10
4 32 1 1024 131072 1.671e-06 1.58531e-06 1.76796e-15 2.254e-06 2.139e-06 8.68313e-16 4.276e-06 4.20388e-06 8.21734e-16 7.84393e+10 8.2679e+10 5.81508e+10 6.12772e+10 3.06529e+10 3.11789e+10
4 32 1 2048 262144 3.1e-06 2.99547e-06 1.35881e-15 4.297e-06 4.19856e-06 9.49121e-16 8.396e-06 8.30663e-06 1.88467e-15 8.45626e+10 8.75135e+10 6.10063e+10 6.24366e+10 3.12225e+10 3.15584e+10
4 32 1 4096 524288 6.041e-06 5.94422e-06 2.96917e-15 8.418e-06 8.31194e-06 1.59331e-15 1.6602e-05 1.65247e-05 1.25379e-15 8.67883e+10 8.82013e+10 6.22818e+10 6.30765e+10 3.15798e+10 3.17276e+10
4 32 1 8192 1.04858e+06 1.1925e-05 1.17957e-05 9.19173e-15 1.667e-05 1.65623e-05 2.87015e-15 3.3027e-05 3.29115e-05 1.48131e-15 8.79309e+10 8.88951e+10 6.2902e+10 6.3311e+10 3.17491e+10 3.18605e+10
4 32 1 16384 2.09715e+06 2.388e-05 2.34544e-05 1.68195e-13 3.8131e-05 3.31784e-05 7.9384e-13 6.5809e-05 6.57033e-05 1.58991e-15 8.78204e+10 8.9414e+10 5.49986e+10 6.32083e+10 3.18673e+10 3.19185e+10
4 32 1 32768 4.1943e+06 4.7659e-05 4.70774e-05 1.9306e-13 7.1028e-05 6.61533e-05 7.70098e-13 0.000131494 0.000131313 5.14138e-15 8.80065e+10 8.90938e+10 5.90514e+10 6.34028e+10 3.18973e+10 3.19412e+10
4 32 1 65536 8.38861e+06 9.4741e-05 9.03378e-05 6.68643e-12 0.000136817 0.000132055 7.4104e-13 0.000262675 0.000262471 8.00004e-15 8.85425e+10 9.28582e+10 6.13126e+10 6.35234e+10 3.19353e+10 3.19602e+10
4 32 1 131072 1.67772e+07 0.000188874 0.000179127 1.3938e-11 0.00026866 0.000263703 8.19571e-13 0.00053502 0.000531505 2.10448e-11 8.88276e+10 9.36611e+10 6.24478e+10 6.36216e+10 3.13581e+10 3.15655e+10
4 32 1 262144 3.35544e+07 0.000377669 0.000360105 8.85948e-11 0.00054849 0.000539363 2.7586e-11 0.00096221 0.000961722 1.12079e-13 8.88461e+10 9.31797e+10 6.1176e+10 6.22113e+10 3.48723e+10 3.489e+10
4 32 2 1 256 2.21e-07 1.30781e-07 8.32858e-16 1.46e-07 1.07594e-07 2.68554e-16 5.33e-07 2.80344e-07 1.13509e-14 1.15837e+09 1.95747e+09 1.75342e+09 2.37932e+09 4.803e+08 9.13165e+08
4 32 2 2 512 2.31e-07 1.27375e-07 1.25217e-15 1.52e-07 1.1775e-07 3.665e-16 2.7e-07 1.70125e-07 1.99542e-15 2.21645e+09 4.01963e+09 3.36842e+09 4.3482e+09 1.8963e+09 3.00955e+09
4 32 2 4 1024 1.71e-07 1.38812e-07 2.9709e-16 1.49e-07 1.14188e-07 3.53715e-16 4.1e-07 2.03594e-07 3.0708e-15 5.9883e+09 7.37686e+09 6.87248e+09 8.96771e+09 2.49756e+09 5.02962e+09
4 32 2 8 2048 1.76e-07 1.29594e-07 4.17116e-16 2.25e-07 1.52125e-07 7.07359e-16 4.66e-07 2.1275e-07 4.36044e-15 1.16364e+10 1.58032e+10 9.10222e+09 1.34626e+10 4.39485e+09 9.62632e+09
4 32 2 16 4096 4.36e-07 3.01187e-07 3.99965e-15 6.2e-07 4.06219e-07 1.46174e-14 5.33e-07 2.94438e-07 5.3705e-15 9.3945e+09 1.35995e+10 6.60645e+09 1.00832e+10 7.6848e+09 1.39113e+10
4 32 2 32 8192 3.73e-07 2.62438e-07 2.50662e-15 2.81e-07 2.46375e-07 2.48547e-16 6.85e-07 3.87625e-07 6.09467e-15 2.19625e+10 3.12151e+10 2.9153e+10 3.32501e+10 1.19591e+10 2.11338e+10
4 32 2 64 16384 4.97e-07 3.43906e-07 3.70015e-15 4.19e-07 3.62875e-07 3.89922e-16 9.79e-07 6.96469e-07 7.67706e-15 3.29658e+10 4.76409e+10 3.91026e+10 4.51505e+10 1.67354e+10 2.35244e+10
4 32 2 128 32768 7.43e-07 5.47281e-07 7.5727e-15 6.77e-07 6.27188e-07 3.97965e-16 1.449e-06 1.15416e-06 4.53957e-15 4.41023e+10 5.98742e+10 4.84018e+10 5.22459e+10 2.26142e+10 2.83913e+10
4 32 2 256 65536 8.8e-07 8.38156e-07 6.82507e-16 1.199e-06 1.13547e-06 4.90187e-16 2.237e-06 2.17044e-06 7.89996e-16 7.44727e+10 7.81907e+10 5.46589e+10 5.77171e+10 2.92964e+10 3.01948e+10
4 32 2 512 131072 1.609e-06 1.55075e-06 1.19131e-15 2.226e-06 2.15019e-06 6.83277e-16 4.27e-06 4.22191e-06 5.84772e-16 8.14618e+10 8.45217e+10 5.88823e+10 6.09584e+10 3.0696e+10 3.10457e+10
4 32 2 1024 262144 3.091e-06 3.01775e-06 1.34325e-15 4.327e-06 4.21828e-06 1.7467e-15 8.399e-06 8.32456e-06 1.40731e-15 8.48088e+10 8.68674e+10 6.05833e+10 6.21447e+10 3.12113e+10 3.14904e+10
4 32 2 2048 524288 6.079e-06 5.95753e-06 3.45656e-15 8.454e-06 8.33978e-06 2.22805e-15 1.6623e-05 1.65378e-05 1.1573e-15 8.62458e+10 8.80042e+10 6.20166e+10 6.28659e+10 3.15399e+10 3.17024e+10
4 32 2 4096 1.04858e+06 1.1968e-05 1.17897e-05 9.81858e-15 1.6703e-05 1.65824e-05 4.6448e-15 3.3008e-05 3.29505e-05 8.33124e-16 8.7615e+10 8.89399e+10 6.27777e+10 6.32344e+10 3.17673e+10 3.18227e+10
4 32 2 8192 2.09715e+06 2.3852e-05 2.35583e-05 4.24578e-14 3.3147e-05 3.30576e-05 1.8278e-15 6.5833e-05 6.57413e-05 1.87121e-15 8.79235e+10 8.90196e+10 6.32682e+10 6.34393e+10 3.18556e+10 3.19001e+10
4 32 2 16384 4.1943e+06 4.7785e-05 4.71208e-05 1.97489e-13 6.6208e-05 6.59834e-05 7.38549e-15 0.000131506 0.000131382 7.26248e-15 8.77745e+10 8.90117e+10 6.33504e+10 6.3566e+10 3.18944e+10 3.19245e+10
4 32 2 32768 8.38861e+06 9.4833e-05 9.2032e-05 1.66469e-12 0.000132159 0.000131912 1.27595e-14 0.000262661 0.000262508 7.51572e-15 8.84566e+10 9.11488e+10 6.34736e+10 6.35925e+10 3.1937e+10 3.19556e+10
4 32 2 65536 1.67772e+07 0.000189074 0.000187385 2.16689e-12 0.000268598 0.000263757 7.85989e-13 0.000524965 0.000524736 1.41551e-14 8.87336e+10 8.95333e+10 6.24622e+10 6.36087e+10 3.19587e+10 3.19727e+10
4 32 2 131072 3.35544e+07 0.000369423 0.000364659 1.38415e-11 0.0011816 0.000552586 1.31123e-08 0.000937079 0.000936898 1.23507e-14 9.08293e+10 9.2016e+10 2.83975e+10 6.07226e+10 3.58075e+10 3.58144e+10
4 32 2 262144 6.71089e+07 0.0018426 0.00170818 2.90088e-09 0.00182909 0.00165448 1.95397e-09 0.00300542 0.00259424 6.54819e-09 3.64207e+10 3.92867e+10 3.66897e+10 4.05619e+10 2.23293e+10 2.58685e+10
4 32 4 1 512 3.36e-07 2.17469e-07 3.49187e-15 3.64e-07 2.60937e-07 2.99756e-15 4.08e-07 2.39375e-07 5.33973e-15 1.52381e+09 2.35436e+09 1.40659e+09 1.96216e+09 1.2549e+09 2.1389e+09
4 32 4 2 1024 2.39e-07 1.65031e-07 1.12522e-15 2.01e-07 1.44031e-07 4.51218e-16 4.17e-07 2.36813e-07 7.1724e-15 4.28452e+09 6.20489e+09 5.09453e+09 7.10957e+09 2.45564e+09 4.3241e+09
4 32 4 4 2048 2.21e-07 1.55938e-07 8.56371e-16 1.81e-07 1.52344e-07 2.48226e-16 2.9e-07 2.06094e-07 1.1014e-15 9.26697e+09 1.31335e+10 1.13149e+10 1.34433e+10 7.06207e+09 9.93723e+09
4 32 4 8 4096 2.58e-07 1.98688e-07 8.52277e-16 2.48e-07 1.92844e-07 4.90319e-16 5.03e-07 3.04875e-07 3.74011e-15 1.5876e+10 2.06153e+10 1.65161e+10 2.124e+10 8.14314e+09 1.3435e+10
4 32 4 16 8192 7.03e-07 4.64094e-07 6.7064e-15 9.62e-07 5.10813e-07 6.09531e-14 7.446e-06 1.47778e-06 6.37484e-12 1.16529e+10 1.76516e+10 8.51559e+09 1.60372e+10 1.10019e+09 5.54345e+09
4 32 4 32 16384 4.89e-07 3.8175e-07 1.80656e-15 4.61e-07 4.18e-07 3.17375e-16 8.76e-07 6.74531e-07 4.277e-15 3.35051e+10 4.29181e+10 3.55401e+10 3.91962e+10 1.87032e+10 2.42895e+10
4 32 4 64 32768 6.07e-07 5.31344e-07 1.2171e-15 7.36e-07 6.65187e-07 5.92777e-16 1.211e-06 1.16762e-06 1.01073e-15 5.39835e+10 6.16701e+10 4.45217e+10 4.92613e+10 2.70586e+10 2.80638e+10
4 32 4 128 65536 9.3e-07 8.67531e-07 1.23087e-15 1.259e-06 1.18384e-06 7.40257e-16 2.277e-06 2.19147e-06 1.08237e-15 7.04688e+10 7.55431e+10 5.2054e+10 5.53587e+10 2.87817e+10 2.99051e+10
4 32 4 256 131072 1.662e-06 1.60391e-06 1.27765e-15 2.312e-06 2.20625e-06 1.88231e-15 4.303e-06 4.23966e-06 1.10685e-15 7.8864e+10 8.17205e+10 5.6692e+10 5.94094e+10 3.04606e+10 3.09157e+10
4 32 4 512 262144 3.112e-06 3.05463e-06 1.26886e-15 4.493e-06 4.28272e-06 4.00214e-15 8.44e-06 8.33822e-06 2.03361e-15 8.42365e+10 8.58187e+10 5.8345e+10 6.12097e+10 3.10597e+10 3.14388e+10
4 32 4 1024 524288 8.068e-06 6.05303e-06 1.4167e-13 8.704e-06 8.38853e-06 5.31037e-15 1.6692e-05 1.65659e-05 2.70612e-15 6.49836e+10 8.66158e+10 6.02353e+10 6.25006e+10 3.14095e+10 3.16486e+10
4 32 4 2048 1.04858e+06 1.2004e-05 1.1857e-05 1.19776e-14 1.6771e-05 1.66247e-05 4.47823e-15 3.3069e-05 3.29783e-05 2.24985e-15 8.73522e+10 8.8435e+10 6.25232e+10 6.30735e+10 3.17087e+10 3.17959e+10
4 32 4 4096 2.09715e+06 2.3903e-05 2.35613e-05 6.01411e-14 3.3243e-05 3.31259e-05 3.91006e-15 6.5895e-05 6.57971e-05 1.24906e-15 8.77359e+10 8.90082e+10 6.30855e+10 6.33085e+10 3.18257e+10 3.1873e+10
4 32 4 8192 4.1943e+06 4.7015e-05 4.65369e-05 1.2858e-13 6.6252e-05 6.60567e-05 7.83254e-15 0.000131629 0.000131429 5.78203e-15 8.9212e+10 9.01286e+10 6.33083e+10 6.34956e+10 3.18646e+10 3.1913e+10
4 32 4 16384 8.38861e+06 9.4747e-05 9.38118e-05 6.93183e-13 0.000136936 0.000132091 7.69622e-13 0.000262686 0.000262575 5.73291e-15 8.85369e+10 8.94195e+10 6.12593e+10 6.35061e+10 3.1934e+10 3.19475e+10
4 32 4 32768 1.67772e+07 0.000188828 0.000185466 2.70529e-12 0.000264058 0.000263667 2.12757e-14 0.00052499 0.000524813 1.1447e-14 8.88492e+10 9.04597e+10 6.35361e+10 6.36304e+10 3.19572e+10 3.1968e+10
4 32 4 65536 3.35544e+07 0.000377533 0.000370091 1.0665e-11 0.000527324 0.000527029 3.29061e-14 0.000981912 0.000981461 7.30441e-14 8.88781e+10 9.06654e+10 6.36315e+10 6.36672e+10 3.41725e+10 3.41883e+10
4 32 4 131072 6.71089e+07 0.00181795 0.00173657 2.38111e-09 0.00169193 0.0016516 8.65134e-10 0.00263033 0.00258516 6.66628e-10 3.69145e+10 3.86445e+10 3.96642e+10 4.06327e+10 2.55135e+10 2.59593e+10
4 32 4 262144 1.34218e+08 0.00305392 0.00298294 1.65271e-09 0.00419047 0.00414227 2.08753e-09 0.00523523 0.00515331 1.22666e-09 4.39493e+10 4.49951e+10 3.20293e+10 3.2402e+10 2.56374e+10 2.60449e+10
4 32 8 1 1024 4.39e-07 3.17219e-07 4.5018e-15 4.39e-07 2.93719e-07 4.80264e-15 4.95e-07 3.19938e-07 5.77412e-15 2.33257e+09 3.22806e+09 2.33257e+09 3.48633e+09 2.06869e+09 3.20063e+09
4 32 8 2 2048 2.52e-07 1.62844e-07 1.18338e-15 2.14e-07 1.65469e-07 2.62499e-16 3.22e-07 2.0075e-07 1.22513e-15 8.12698e+09 1.25765e+10 9.57009e+09 1.2377e+10 6.36025e+09 1.02017e+10
4 32 8 4 4096 3.1e-07 2.24656e-07 1.17416e-15 2.42e-07 2.04469e-07 2.87187e-16 3.75e-07 2.81313e-07 2.07703e-15 1.32129e+10 1.82323e+10 1.69256e+10 2.00324e+10 1.09227e+10 1.45603e+10
4 32 8 8 8192 3.45e-07 2.44906e-07 1.48096e-15 3.67e-07 2.76625e-07 7.59484e-16 4.87e-07 3.9575e-07 1.73587e-15 2.37449e+10 3.34495e+10 2.23215e+10 2.96141e+10 1.68214e+10 2.06999e+10
4 32 8 16 16384 9.75e-07 7.4675e-07 1.39066e-14 4.79e-07 4.25375e-07 6.47734e-16 8.46e-07 6.90938e-07 3.80068e-15 1.68041e+10 2.19404e+10 3.42046e+10 3.85166e+10 1.93664e+10 2.37127e+10
4 32 8 32 32768 7.38e-07 6.47844e-07 1.12669e-15 7.81e-07 7.22719e-07 3.28452e-16 1.409e-06 1.23447e-06 2.50469e-15 4.44011e+10 5.05801e+10 4.19565e+10 4.53399e+10 2.32562e+10 2.65442e+10
